fullName,userName,email,password,roleId
User89 Name,user89,user89@example.com,*hKfINE52bKs,1
User90 Name,user90,user90@example.com,z9$5NiXRvAcD,3
User91 Name,user91,user91@example.com,TWsbxILC1Pl&,2
User92 Name,user92,user92@example.com,Swy&iGF8Zw8O,3
User93 Name,user93,user93@example.com,z2o%e*DKIPeJ,1
User94 Name,user94,user94@example.com,n#J$x50yh%xR,2
User95 Name,user95,user95@example.com,N2gr$9tuUb*u,1
User96 Name,user96,user96@example.com,m2#jWf1VP#qB,3
User97 Name,user97,user97@example.com,$e$2z$F9takZ,3
User98 Name,user98,user98@example.com,EHUvT&RhM2gd,2
User99 Name,user99,user99@example.com,q&UohtQ9VM2D,2
